Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
36708,CA-2015-TS21505140-42266,2015/9/19,2015/9/23,Standard Class,TS-215051404,Tony Sayre,Consumer,88101,Clovis,New Mexico,United States,Western US,USCA,OFF-BI-6391,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,$10.08,7,0.2,$3.53,1.64,High
36768,CA-2015-TS21505140-42358,2015/12/20,2015/12/24,Standard Class,TS-215051404,Tony Sayre,Consumer,80134,Parker,Colorado,United States,Western US,USCA,FUR-FU-5479,Furniture,Furnishings,OIC Stacking Trays,$13.36,5,0.2,$4.01,1.59,Medium
34617,CA-2012-TS21505140-41262,2012/12/19,2012/12/24,Standard Class,TS-215051408,Tony Sayre,Consumer,38401,Columbia,Tennessee,United States,Southern US,USCA,FUR-CH-5749,Furniture,Chairs,SAFCO Arco Folding Chair,$662.88,3,0.2,$74.57,1.56,High
34855,CA-2015-TS21505140-42316,2015/11/8,2015/11/13,Standard Class,TS-215051404,Tony Sayre,Consumer,94122,San Francisco,California,United States,Western US,USCA,OFF-BI-3319,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,$21.79,4,0.2,$7.63,1.54,Medium
39022,CA-2014-TS21505140-41908,2014/9/26,2014/9/30,Standard Class,TS-215051406,Tony Sayre,Consumer,44105,Cleveland,Ohio,United States,Eastern US,USCA,OFF-ST-4068,Office Supplies,Storage,Eldon Gobal File Keepers,$24.22,2,0.2,-$4.84,1.48,Medium
31324,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-BO-5685,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish","$3,083.43",7,0.5,"-$1,665.05",242.6,Medium
33186,CA-2012-TB21520140-41202,2012/10/20,2012/10/21,First Class,TB-215201406,Tracy Blumstein,Consumer,45014,Fairfield,Ohio,United States,Eastern US,USCA,FUR-TA-4675,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",$409.59,3,0.4,-$122.88,65.76,Critical
33185,CA-2012-TB21520140-41202,2012/10/20,2012/10/21,First Class,TB-215201406,Tracy Blumstein,Consumer,45014,Fairfield,Ohio,United States,Eastern US,USCA,OFF-AP-4292,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,$121.79,4,0.2,$13.70,34.38,Critical
38640,CA-2012-TB21520140-41268,2012/12/25,2012/12/31,Standard Class,TB-215201406,Tracy Blumstein,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-ST-4245,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$191.88,6,0,$19.19,18.42,Medium
31581,CA-2013-TB21520140-41543,2013/9/26,2013/10/2,Standard Class,TB-215201404,Tracy Blumstein,Consumer,97206,Portland,Oregon,United States,Western US,USCA,TEC-AC-5234,Technology,Accessories,Microsoft Arc Touch Mouse,$239.80,5,0.2,$47.96,11.69,Medium
38171,CA-2012-TB21520140-41198,2012/10/16,2012/10/21,Second Class,TB-215201402,Tracy Blumstein,Consumer,77705,Beaumont,Texas,United States,Central US,USCA,TEC-AC-3748,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,$119.98,3,0.2,-$18.00,10.86,Medium
31326,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-FU-4761,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",$124.20,3,0.2,$15.53,8.63,Medium
40527,CA-2015-TB21520140-42209,2015/7/24,2015/7/27,First Class,TB-215201404,Tracy Blumstein,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-PA-6357,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),$58.32,9,0,$27.99,7.82,Critical
31328,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-AR-3542,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",$86.30,6,0.2,$9.71,7.53,Medium
31580,CA-2013-TB21520140-41543,2013/9/26,2013/10/2,Standard Class,TB-215201404,Tracy Blumstein,Consumer,97206,Portland,Oregon,United States,Western US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$141.76,5,0.2,$47.84,6.03,Medium
40526,CA-2015-TB21520140-42209,2015/7/24,2015/7/27,First Class,TB-215201404,Tracy Blumstein,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-BI-3732,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",$15.19,3,0.2,$5.51,4.13,Critical
32168,CA-2013-TB21520140-41566,2013/10/19,2013/10/20,First Class,TB-215201406,Tracy Blumstein,Consumer,03301,Concord,New Hampshire,United States,Eastern US,USCA,OFF-PA-6080,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,$34.44,3,0,$17.22,3.16,Medium
31582,CA-2013-TB21520140-41543,2013/9/26,2013/10/2,Standard Class,TB-215201404,Tracy Blumstein,Consumer,97206,Portland,Oregon,United States,Western US,USCA,OFF-PA-6579,Office Supplies,Paper,Xerox 216,$31.10,6,0.2,$10.89,2.93,Medium
31368,CA-2015-TB21520140-42262,2015/9/15,2015/9/18,Second Class,TB-215201402,Tracy Blumstein,Consumer,49201,Jackson,Michigan,United States,Central US,USCA,OFF-PA-6222,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",$19.05,3,0,$8.76,1.78,Medium
38170,CA-2012-TB21520140-41198,2012/10/16,2012/10/21,Second Class,TB-215201402,Tracy Blumstein,Consumer,77705,Beaumont,Texas,United States,Central US,USCA,OFF-BI-4367,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",$10.78,5,0.8,-$17.25,1.77,Medium
31325,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-3308,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,$9.62,2,0.7,-$7.05,1.75,Medium
31329,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-BI-2924,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",$6.86,6,0.7,-$5.72,1.67,Medium
31330,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-AR-5156,Office Supplies,Art,Lumber Crayons,$15.76,2,0.2,$3.55,1.56,Medium
31327,US-2013-TB21520140-41534,2013/9/17,2013/9/21,Standard Class,TB-215201406,Tracy Blumstein,Consumer,19140,Philadelphia,Pennsylvania,United States,Eastern US,USCA,OFF-EN-5619,Office Supplies,Envelopes,Poly String Tie Envelopes,$3.26,2,0.2,$1.10,1.29,Medium
37339,CA-2014-TB21520140-41674,2014/2/4,2014/2/8,Standard Class,TB-215201404,Tracy Blumstein,Consumer,85635,Sierra Vista,Arizona,United States,Western US,USCA,FUR-FU-5418,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,$14.37,2,0.2,$3.95,1.22,Medium
38575,CA-2014-TC21535140-41840,2014/7/20,2014/7/22,First Class,TC-215351404,Tracy Collins,Home Office,94110,San Francisco,California,United States,Western US,USCA,TEC-AC-5106,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,$389.97,3,0,$132.59,22.08,Medium
36256,CA-2014-TC21535140-41962,2014/11/19,2014/11/23,Standard Class,TC-215351404,Tracy Collins,Home Office,90008,Los Angeles,California,United States,Western US,USCA,TEC-PH-4459,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,$61.19,1,0.2,$6.12,7.92,High
36257,CA-2014-TC21535140-41962,2014/11/19,2014/11/23,Standard Class,TC-215351404,Tracy Collins,Home Office,90008,Los Angeles,California,United States,Western US,USCA,OFF-AP-4254,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,$67.84,1,0,$18.32,6.48,High
32599,CA-2013-TC21535140-41536,2013/9/19,2013/9/24,Second Class,TC-215351408,Tracy Collins,Home Office,22204,Arlington,Virginia,United States,Southern US,USCA,FUR-BO-5956,Furniture,Bookcases,Sauder Cornerstone Collection Library,$61.96,2,0,$4.34,5.13,Medium
41065,CA-2015-TC21535140-42346,2015/12/8,2015/12/15,Standard Class,TC-215351404,Tracy Collins,Home Office,94122,San Francisco,California,United States,Western US,USCA,OFF-PA-5673,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$50.04,6,0,$25.02,3.05,Medium
38574,CA-2014-TC21535140-41840,2014/7/20,2014/7/22,First Class,TC-215351404,Tracy Collins,Home Office,94110,San Francisco,California,United States,Western US,USCA,TEC-PH-4487,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,$35.98,2,0.2,$4.50,2.15,Medium
34658,US-2013-TC21535140-41429,2013/6/4,2013/6/8,Second Class,TC-215351406,Tracy Collins,Home Office,10024,New York City,New York,United States,Eastern US,USCA,FUR-FU-4225,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",$35.28,3,0,$12.00,2.07,Medium
40525,CA-2012-TC21535140-41215,2012/11/2,2012/11/2,Same Day,TC-215351404,Tracy Collins,Home Office,90049,Los Angeles,California,United States,Western US,USCA,OFF-AR-5633,Office Supplies,Art,Prang Dustless Chalk Sticks,$6.72,4,0,$3.36,1.6,Critical
35082,CA-2015-TC21535140-42365,2015/12/27,2015/12/31,Standard Class,TC-215351406,Tracy Collins,Home Office,43229,Columbus,Ohio,United States,Eastern US,USCA,OFF-BI-2906,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,$3.13,2,0.7,-$2.61,1.11,Medium
34657,US-2013-TC21535140-41429,2013/6/4,2013/6/8,Second Class,TC-215351406,Tracy Collins,Home Office,10024,New York City,New York,United States,Eastern US,USCA,OFF-PA-6421,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",$30.44,4,0,$14.31,1.03,Medium
32190,CA-2015-TH21550140-42182,2015/6/27,2015/6/28,First Class,TH-215501402,Tracy Hopkins,Home Office,48227,Detroit,Michigan,United States,Central US,USCA,TEC-PH-5365,Technology,Phones,Nortel Networks T7316 E Nt8 B27,$543.92,8,0,$135.98,171.35,High
34225,US-2015-TH21550140-42297,2015/10/20,2015/10/27,Standard Class,TH-215501408,Tracy Hopkins,Home Office,27217,Burlington,North Carolina,United States,Southern US,USCA,OFF-BI-4340,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,"$1,633.19",4,0.7,"-$1,306.55",127.1,Medium
35915,CA-2013-TH21550140-41538,2013/9/21,2013/9/26,Standard Class,TH-215501406,Tracy Hopkins,Home Office,02149,Everett,Massachusetts,United States,Eastern US,USCA,FUR-CH-4407,Furniture,Chairs,Global Ergonomic Managers Chair,$542.94,3,0,$141.16,52.5,Medium
32764,CA-2013-TH21550140-41410,2013/5/16,2013/5/16,Same Day,TH-215501408,Tracy Hopkins,Home Office,32216,Jacksonville,Florida,United States,Southern US,USCA,TEC-AC-5656,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,$255.97,4,0.2,$32.00,41.06,Medium
35914,CA-2013-TH21550140-41538,2013/9/21,2013/9/26,Standard Class,TH-215501406,Tracy Hopkins,Home Office,02149,Everett,Massachusetts,United States,Eastern US,USCA,TEC-PH-5625,Technology,Phones,Polycom VoiceStation 500 Conference phone,$589.90,2,0,$147.48,37.66,Medium
34900,CA-2015-TH21550140-42238,2015/8/22,2015/8/28,Standard Class,TH-215501406,Tracy Hopkins,Home Office,21044,Columbia,Maryland,United States,Eastern US,USCA,OFF-PA-6437,Office Supplies,Paper,Xerox 1888,$277.40,5,0,$133.15,19.53,Medium
32007,CA-2012-TH21550140-41003,2012/4/4,2012/4/6,First Class,TH-215501406,Tracy Hopkins,Home Office,10035,New York City,New York,United States,Eastern US,USCA,OFF-PA-4009,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$55.48,1,0,$26.63,19.06,Critical
34620,CA-2013-TH21550140-41478,2013/7/23,2013/7/27,Standard Class,TH-215501406,Tracy Hopkins,Home Office,10009,New York City,New York,United States,Eastern US,USCA,FUR-FU-4759,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",$128.82,3,0,$50.24,11.26,Medium
34619,CA-2013-TH21550140-41478,2013/7/23,2013/7/27,Standard Class,TH-215501406,Tracy Hopkins,Home Office,10009,New York City,New York,United States,Eastern US,USCA,OFF-AP-3372,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,$68.94,3,0,$20.68,5.7,Medium
34902,CA-2015-TH21550140-42238,2015/8/22,2015/8/28,Standard Class,TH-215501406,Tracy Hopkins,Home Office,21044,Columbia,Maryland,United States,Eastern US,USCA,FUR-FU-5982,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",$91.92,4,0,$31.25,3.42,Medium
32188,CA-2015-TH21550140-42182,2015/6/27,2015/6/28,First Class,TH-215501402,Tracy Hopkins,Home Office,48227,Detroit,Michigan,United States,Central US,USCA,OFF-PA-3116,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",$4.54,1,0,$2.04,1.86,High
34901,CA-2015-TH21550140-42238,2015/8/22,2015/8/28,Standard Class,TH-215501406,Tracy Hopkins,Home Office,21044,Columbia,Maryland,United States,Eastern US,USCA,FUR-FU-3917,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",$25.16,2,0,$8.55,1.72,Medium
32189,CA-2015-TH21550140-42182,2015/6/27,2015/6/28,First Class,TH-215501402,Tracy Hopkins,Home Office,48227,Detroit,Michigan,United States,Central US,USCA,OFF-AR-4332,Office Supplies,Art,Fluorescent Highlighters by Dixon,$15.92,4,0,$5.41,1.23,High
37606,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,OFF-LA-3980,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",$629.18,8,0.2,$228.08,48.65,Medium
37605,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,FUR-CH-4405,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,$650.35,3,0.2,-$97.55,45.51,Medium
35461,US-2015-TP21565140-42019,2015/1/15,2015/1/17,First Class,TP-215651404,Tracy Poddar,Corporate,80013,Aurora,Colorado,United States,Western US,USCA,TEC-AC-4875,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,$169.06,7,0.2,-$14.79,41.09,Critical
40741,CA-2013-TP21565140-41334,2013/3/1,2013/3/2,First Class,TP-215651402,Tracy Poddar,Corporate,75019,Coppell,Texas,United States,Central US,USCA,TEC-PH-4897,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,$95.84,4,0.2,$34.74,21.36,Critical
37666,CA-2014-TP21565140-41916,2014/10/4,2014/10/8,Standard Class,TP-215651402,Tracy Poddar,Corporate,75051,Grand Prairie,Texas,United States,Central US,USCA,FUR-FU-4048,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",$38.08,5,0.6,-$29.51,6.22,High
35462,US-2015-TP21565140-42019,2015/1/15,2015/1/17,First Class,TP-215651404,Tracy Poddar,Corporate,80013,Aurora,Colorado,United States,Western US,USCA,OFF-ST-5242,Office Supplies,Storage,Mobile Personal File Cube,$168.62,9,0.2,$14.75,4.95,Critical
37604,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,OFF-PA-6085,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,$47.95,3,0.2,$16.78,4.27,Medium
37603,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,FUR-CH-5426,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",$104.78,1,0.2,-$14.41,2.92,Medium
37602,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,OFF-SU-5981,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,$17.58,7,0.2,-$4.18,1.89,Medium
37607,CA-2014-TP21565140-41948,2014/11/5,2014/11/7,Second Class,TP-215651404,Tracy Poddar,Corporate,97405,Eugene,Oregon,United States,Western US,USCA,OFF-PA-6436,Office Supplies,Paper,Xerox 1887,$15.18,1,0.2,$5.31,1.24,Medium
32280,CA-2012-TZ21580140-41223,2012/11/10,2012/11/13,Second Class,TZ-215801404,Tracy Zic,Consumer,80027,Louisville,Colorado,United States,Western US,USCA,FUR-CH-4393,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",$603.92,5,0.2,$75.49,48.78,Medium
32279,CA-2012-TZ21580140-41223,2012/11/10,2012/11/13,Second Class,TZ-215801404,Tracy Zic,Consumer,80027,Louisville,Colorado,United States,Western US,USCA,TEC-PH-5820,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),$559.98,2,0.2,$56.00,25.16,Medium
36701,US-2014-TZ21580140-41692,2014/2/22,2014/2/26,Standard Class,TZ-215801404,Tracy Zic,Consumer,90045,Los Angeles,California,United States,Western US,USCA,TEC-PH-3160,Technology,Phones,AT&T 1070 Corded Phone,$445.96,5,0.2,$55.74,23.88,Medium
36702,US-2014-TZ21580140-41692,2014/2/22,2014/2/26,Standard Class,TZ-215801404,Tracy Zic,Consumer,90045,Los Angeles,California,United States,Western US,USCA,TEC-AC-5214,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,$36.24,1,0,$15.22,1.98,Medium
36622,CA-2013-TZ21580140-41612,2013/12/4,2013/12/9,Standard Class,TZ-215801404,Tracy Zic,Consumer,90712,Lakewood,California,United States,Western US,USCA,FUR-FU-4070,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",$25.08,6,0,$9.03,1.8,Medium
39980,CA-2015-TZ21580140-42334,2015/11/26,2015/12/2,Standard Class,TZ-215801404,Tracy Zic,Consumer,94122,San Francisco,California,United States,Western US,USCA,OFF-AR-3969,Office Supplies,Art,DIXON Oriole Pencils,$5.16,2,0,$1.34,1.47,Medium
32278,CA-2012-TZ21580140-41223,2012/11/10,2012/11/13,Second Class,TZ-215801404,Tracy Zic,Consumer,80027,Louisville,Colorado,United States,Western US,USCA,OFF-AR-3444,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",$3.39,1,0.2,$0.81,1.42,Medium
36703,US-2014-TZ21580140-41692,2014/2/22,2014/2/26,Standard Class,TZ-215801404,Tracy Zic,Consumer,90045,Los Angeles,California,United States,Western US,USCA,OFF-FA-2903,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",$10.65,3,0,$5.01,1.21,Medium
36621,CA-2013-TZ21580140-41612,2013/12/4,2013/12/9,Standard Class,TZ-215801404,Tracy Zic,Consumer,90712,Lakewood,California,United States,Western US,USCA,OFF-AR-3284,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,$16.90,5,0,$6.25,1.15,Medium
33711,CA-2014-TB21595140-42003,2014/12/30,2015/1/3,Standard Class,TB-215951402,Troy Blackwell,Consumer,53209,Milwaukee,Wisconsin,United States,Central US,USCA,FUR-CH-4414,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",$754.45,5,0,$60.36,59.37,Medium
37678,CA-2014-TB21595140-41728,2014/3/30,2014/4/3,Standard Class,TB-215951406,Troy Blackwell,Consumer,45503,Springfield,Ohio,United States,Eastern US,USCA,FUR-BO-3621,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$299.98,5,0.5,-$167.99,37.39,High
37679,CA-2014-TB21595140-41728,2014/3/30,2014/4/3,Standard Class,TB-215951406,Troy Blackwell,Consumer,45503,Springfield,Ohio,United States,Eastern US,USCA,TEC-PH-3826,Technology,Phones,Clearsounds A400,$158.38,4,0.4,-$36.95,23.22,High
41107,US-2012-TB21595140-41219,2012/11/6,2012/11/10,Second Class,TB-215951404,Troy Blackwell,Consumer,97206,Portland,Oregon,United States,Western US,USCA,OFF-AR-5550,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,$120.77,4,0.2,$9.06,11.83,High
41106,US-2012-TB21595140-41219,2012/11/6,2012/11/10,Second Class,TB-215951404,Troy Blackwell,Consumer,97206,Portland,Oregon,United States,Western US,USCA,OFF-PA-6554,Office Supplies,Paper,Xerox 1995,$25.92,5,0.2,$9.07,4.61,High
37378,US-2012-TB21595140-40958,2012/2/19,2012/2/19,Same Day,TB-215951402,Troy Blackwell,Consumer,79424,Lubbock,Texas,United States,Central US,USCA,FUR-FU-3914,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",$25.16,5,0.6,-$11.32,1.39,High
31743,CA-2015-TB21595140-42084,2015/3/21,2015/3/26,Second Class,TB-215951402,Troy Blackwell,Consumer,47201,Columbus,Indiana,United States,Central US,USCA,FUR-FU-4386,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",$2.91,1,0,$1.37,1.18,Medium
33554,CA-2015-TS21610140-42172,2015/6/17,2015/6/20,First Class,TS-216101404,Troy Staebel,Consumer,94122,San Francisco,California,United States,Western US,USCA,FUR-CH-4670,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,"$1,212.96",7,0.2,$90.97,251.88,Medium
40386,CA-2014-TS21610140-41900,2014/9/18,2014/9/21,Second Class,TS-216101406,Troy Staebel,Consumer,45503,Springfield,Ohio,United States,Eastern US,USCA,OFF-ST-5782,Office Supplies,Storage,Safco Industrial Shelving,$295.40,5,0.2,-$62.77,94.45,Critical
32986,CA-2012-TS21610140-41136,2012/8/15,2012/8/19,Standard Class,TS-216101406,Troy Staebel,Consumer,19143,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-TA-3767,Furniture,Tables,Chromcraft Rectangular Conference Tables,$853.09,6,0.4,-$227.49,85.4,High
31424,US-2015-TS21610140-42314,2015/11/6,2015/11/13,Standard Class,TS-216101404,Troy Staebel,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,OFF-ST-6315,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",$243.99,7,0.2,$30.50,23.09,Low
35551,CA-2015-TS21610140-42291,2015/10/14,2015/10/17,First Class,TS-216101402,Troy Staebel,Consumer,61032,Freeport,Illinois,United States,Central US,USCA,OFF-FA-6129,Office Supplies,Fasteners,Staples,$63.31,3,0.2,$20.58,22.16,Critical
35552,CA-2015-TS21610140-42291,2015/10/14,2015/10/17,First Class,TS-216101402,Troy Staebel,Consumer,61032,Freeport,Illinois,United States,Central US,USCA,OFF-BI-4374,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,$96.78,4,0.8,-$145.18,8.71,Critical
35553,CA-2015-TS21610140-42291,2015/10/14,2015/10/17,First Class,TS-216101402,Troy Staebel,Consumer,61032,Freeport,Illinois,United States,Central US,USCA,FUR-FU-3911,Furniture,Furnishings,Dax Clear Box Frame,$10.48,3,0.6,-$6.81,2.83,Critical
32288,CA-2014-TS21610140-41892,2014/9/10,2014/9/12,First Class,TS-216101406,Troy Staebel,Consumer,10024,New York City,New York,United States,Eastern US,USCA,OFF-BI-3728,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,$14.62,2,0.2,$5.48,2.78,High
40833,CA-2015-TS21610140-42168,2015/6/13,2015/6/15,Second Class,TS-216101402,Troy Staebel,Consumer,60610,Chicago,Illinois,United States,Central US,USCA,FUR-FU-4054,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",$8.86,3,0.6,-$6.86,1.93,High
31423,US-2015-TS21610140-42314,2015/11/6,2015/11/13,Standard Class,TS-216101404,Troy Staebel,Consumer,85023,Phoenix,Arizona,United States,Western US,USCA,OFF-BI-3269,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",$2.39,2,0.7,-$1.83,1.22,Low
33555,CA-2015-TS21610140-42172,2015/6/17,2015/6/20,First Class,TS-216101404,Troy Staebel,Consumer,94122,San Francisco,California,United States,Western US,USCA,OFF-PA-6420,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$18.54,2,0,$8.71,1.07,Medium
39309,CA-2015-TB21625140-42150,2015/5/26,2015/5/26,Same Day,TB-216251406,Trudy Brown,Consumer,10009,New York City,New York,United States,Eastern US,USCA,OFF-BI-4339,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,$663.92,5,0.2,$207.48,314.27,Critical
40585,US-2015-TB21625140-42339,2015/12/1,2015/12/4,First Class,TB-216251406,Trudy Brown,Consumer,19134,Philadelphia,Pennsylvania,United States,Eastern US,USCA,FUR-CH-4399,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,"$1,079.32",6,0.3,-$15.42,258.42,Critical
39310,CA-2015-TB21625140-42150,2015/5/26,2015/5/26,Same Day,TB-216251406,Trudy Brown,Consumer,10009,New York City,New York,United States,Eastern US,USCA,TEC-AC-4874,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,$120.00,8,0,$13.20,48.95,Critical
36710,CA-2014-TB21625140-41894,2014/9/12,2014/9/15,First Class,TB-216251402,Trudy Brown,Consumer,67212,Wichita,Kansas,United States,Central US,USCA,TEC-PH-5606,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,$224.75,5,0,$62.93,48.65,Medium
35678,CA-2013-TB21625140-41572,2013/10/25,2013/10/30,Standard Class,TB-216251404,Trudy Brown,Consumer,94110,San Francisco,California,United States,Western US,USCA,FUR-TA-3331,Furniture,Tables,Balt Solid Wood Rectangular Table,$253.18,3,0.2,-$31.65,19.02,Medium
39840,CA-2012-TB21625140-41126,2012/8/5,2012/8/10,Standard Class,TB-216251406,Trudy Brown,Consumer,10035,New York City,New York,United States,Eastern US,USCA,TEC-AC-5111,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,$199.98,2,0,$83.99,15.52,Medium
39684,CA-2013-TB21625140-41422,2013/5/28,2013/6/3,Standard Class,TB-216251406,Trudy Brown,Consumer,06040,Manchester,Connecticut,United States,Eastern US,USCA,OFF-ST-5595,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",$77.55,5,0,$21.71,11.58,Low
